timestamp,YT.11FI_02044.PV,YT.11PIC_02044.PV,YT.11TI_02044.PV,YT.11PIC_02044.MV
2025/7/1 12:13:10,30159.57031,0.455827564,156.4030609,NaN
2025/7/1 12:13:20,30058.75,0.455854149,156.4030609,NaN
2025/7/1 12:13:30,29997.73828,0.455888122,156.4030609,NaN
2025/7/1 12:13:40,29984.20898,0.455959588,156.4030609,NaN
2025/7/1 12:13:50,29892.97266,0.456059784,156.4030609,0
2025/7/1 12:14:00,29806.19727,0.456098145,156.4030609,NaN
2025/7/1 12:14:10,29749.40234,0.45613125,156.4030609,NaN
2025/7/1 12:14:20,29767.06836,0.456260055,156.4030609,NaN
2025/7/1 12:14:30,29853.31641,0.456503242,156.4030609,NaN
2025/7/1 12:14:40,29788.62695,0.456589073,156.4179634,NaN
2025/7/1 12:14:50,29664.80078,0.45680365,156.4388275,0
2025/7/1 12:15:00,29797.78906,0.456932396,156.4490847,NaN
2025/7/1 12:15:10,29732.42383,0.457046837,156.4572385,NaN
2025/7/1 12:15:20,29712.98047,0.457146972,156.4651323,NaN
2025/7/1 12:15:30,29635.86719,0.457232803,156.4746094,NaN
2025/7/1 12:15:40,29566.97852,0.457433075,156.4860665,NaN
2025/7/1 12:15:50,29509.93164,0.457604736,156.4982127,0
2025/7/1 12:16:00,29442.81445,0.457747787,156.5103607,NaN
2025/7/1 12:16:10,29486.0293,0.457847923,156.5226984,NaN
2025/7/1 12:16:20,29414.93945,0.458162636,156.5350379,NaN
2025/7/1 12:16:30,29534.46875,0.458262801,156.5461273,NaN
2025/7/1 12:16:40,29425.06445,0.458420128,156.5557598,NaN
2025/7/1 12:16:50,29456.64453,0.458563179,156.564685,0
2025/7/1 12:17:00,29522.37109,0.458663344,156.5730864,NaN
2025/7/1 12:17:10,29566.03906,0.458820671,156.581147,NaN
2025/7/1 12:17:20,29745.27148,0.458880655,156.5890503,NaN
2025/7/1 12:17:30,29778.07227,0.458918891,156.5969913,NaN
2025/7/1 12:17:40,29773.52344,0.458935719,156.6048404,NaN
2025/7/1 12:17:50,29913.13086,0.458931477,156.6122942,0
2025/7/1 12:18:00,29967.48047,0.458906502,156.6190491,NaN
2025/7/1 12:18:10,30048.62305,0.458835006,156.6248016,NaN
2025/7/1 12:18:20,30097.46875,0.45870623,156.6241842,NaN
2025/7/1 12:18:30,30239.39844,0.458651625,156.6153393,NaN
2025/7/1 12:18:40,30304.83984,0.458591789,156.6032279,NaN
2025/7/1 12:18:50,30369.48047,0.458391517,156.5928112,0
2025/7/1 12:19:00,30352.90625,0.458305687,156.5890503,NaN
2025/7/1 12:19:10,30440.5,0.458234191,156.6248016,NaN
2025/7/1 12:19:20,30503.9043,0.458048195,156.618216,NaN
2025/7/1 12:19:30,30400.60938,0.457948089,156.6065441,NaN
2025/7/1 12:19:40,30514.43359,0.457876533,156.593274,NaN
2025/7/1 12:19:50,30485.58984,0.457661957,156.5818939,0
2025/7/1 12:20:00,30489.0918,0.457547516,156.5722595,NaN
2025/7/1 12:20:10,30525.51367,0.45744738,156.562494,NaN
2025/7/1 12:20:20,30555.52344,0.457361549,156.5534868,NaN
2025/7/1 12:20:30,30510.66406,0.457290024,156.5461273,NaN
2025/7/1 12:20:40,30523.32422,0.457218498,156.5426225,NaN
2025/7/1 12:20:50,30538.96484,0.457146972,156.5432308,0
2025/7/1 12:21:00,30507.58984,0.457104915,156.5459188,NaN
2025/7/1 12:21:10,30501.75586,0.457061142,156.5486531,NaN
2025/7/1 12:21:20,30572.3457,0.456975311,156.5494004,NaN
2025/7/1 12:21:30,30524.20703,0.456903785,156.5461273,NaN
2025/7/1 12:21:40,30433.98242,0.456817955,156.52843,NaN
2025/7/1 12:21:50,30346.75391,0.4568182,156.5103607,0
2025/7/1 12:22:00,30383.66992,0.456837612,156.5071423,NaN
